coduf,data,obitosNovos,totalVacinacoes,pessoasVacinadas,novasVacinacoes
OWID_OCE,2022-12-26,334,80639809,28900790,4239
OWID_OCE,2022-12-27,43,80639953,28900794,4284
OWID_OCE,2022-12-28,0,80640815,28900835,5002
OWID_OCE,2022-12-29,0,80641652,28900868,4977
OWID_OCE,2022-12-30,0,80642475,28900902,4963
OWID_OCE,2022-12-31,0,80642731,28900919,4396
OWID_OCE,2023-01-01,0,80642761,28900919,4170
OWID_OCE,2023-01-02,372,80642889,28900921,4268
OWID_OCE,2023-01-03,0,80643119,28900928,4370
OWID_OCE,2023-01-04,0,80664529,28906670,5206
OWID_OCE,2023-01-05,3,80694015,28906708,4524
OWID_OCE,2023-01-06,0,80695055,28906739,5583
OWID_OCE,2023-01-07,0,80695572,28906762,5060
OWID_OCE,2023-01-08,62,80695745,28906771,4716
OWID_OCE,2023-01-09,333,80697598,28906847,5606
OWID_OCE,2023-01-10,0,80699010,28906885,5937
OWID_OCE,2023-01-11,0,80700199,28906916,5714
OWID_OCE,2023-01-12,1,80723861,28906959,5767
OWID_OCE,2023-01-13,2,80724952,28907001,5313
OWID_OCE,2023-01-14,0,80725428,28907019,4698
OWID_OCE,2023-01-15,44,80725637,28907024,4431
OWID_OCE,2023-01-16,255,80728111,28907104,5061
OWID_OCE,2023-01-17,0,80729005,28907137,5179
OWID_OCE,2023-01-18,1,80729989,28907179,5269
OWID_OCE,2023-01-19,0,80751080,28907205,5077
OWID_OCE,2023-01-20,0,80751869,28907231,4112
OWID_OCE,2023-01-21,0,80752296,28907257,3750
OWID_OCE,2023-01-22,2,80752504,28907267,3531
OWID_OCE,2023-01-23,211,80753481,28907351,3772
OWID_OCE,2023-01-24,0,80754221,28907389,4085
OWID_OCE,2023-01-25,0,80754907,28907418,4031
OWID_OCE,2023-01-26,0,80769192,28907466,4066
OWID_OCE,2023-01-27,0,80769898,28907495,4039
OWID_OCE,2023-01-28,0,80770214,28907508,3649
OWID_OCE,2023-01-29,9,80770394,28907518,3513
OWID_OCE,2023-01-30,126,80770733,28907535,3672
OWID_OCE,2023-01-31,0,80801355,28912642,3998
OWID_OCE,2023-02-01,0,80803095,28912828,3886
OWID_OCE,2023-02-02,0,80817167,28912855,3920
OWID_OCE,2023-02-03,0,80817779,28912876,38230
OWID_OCE,2023-02-04,0,80818004,28912887,37843
OWID_OCE,2023-02-05,330,80818123,28912893,37737
OWID_OCE,2023-02-06,25,80818476,28912936,37701
OWID_OCE,2023-02-07,0,80818980,28912954,38170
OWID_OCE,2023-02-08,0,80819466,28912967,38152
OWID_OCE,2023-02-09,0,80819940,28912984,38140
OWID_OCE,2023-02-10,0,80820454,28913014,38180
OWID_OCE,2023-02-11,0,80820740,28913031,37952
OWID_OCE,2023-02-12,104,80820858,28913034,37784
OWID_OCE,2023-02-13,0,80825151,28913345,38015
OWID_OCE,2023-02-14,0,80825434,28913355,37647
OWID_OCE,2023-02-15,0,80825769,28913368,37699
OWID_OCE,2023-02-16,0,80826113,28913383,37708
OWID_OCE,2023-02-17,0,80826504,28913403,37755
OWID_OCE,2023-02-18,0,80826711,28913419,37571
OWID_OCE,2023-02-19,108,80826796,28913423,37449
OWID_OCE,2023-02-20,0,80914531,28949309,37668
OWID_OCE,2023-02-21,0,80914883,28949323,37026
OWID_OCE,2023-02-22,0,80915245,28949335,37036
OWID_OCE,2023-02-23,0,80915544,28949345,36973
OWID_OCE,2023-02-24,0,80915801,28949360,36931
OWID_OCE,2023-02-25,97,80916008,28949389,36881
OWID_OCE,2023-02-26,0,80916060,28949394,36726
OWID_OCE,2023-02-27,0,80919319,28950750,36837
OWID_OCE,2023-02-28,0,80919542,28950775,37066
OWID_OCE,2023-03-01,0,80920028,28950788,37329
OWID_OCE,2023-03-02,2,80920666,28950817,37481
OWID_OCE,2023-03-03,0,80921249,28950839,37426
OWID_OCE,2023-03-04,81,80921537,28950851,37128
OWID_OCE,2023-03-05,0,80921653,28950857,36959
OWID_OCE,2023-03-06,0,80926430,28952790,37344
OWID_OCE,2023-03-07,0,80926926,28952805,37071
OWID_OCE,2023-03-08,0,80927493,28952816,37142
OWID_OCE,2023-03-09,0,80928020,28952833,37102
OWID_OCE,2023-03-10,0,80928576,28952852,37131
OWID_OCE,2023-03-11,85,80928884,28952875,36883
OWID_OCE,2023-03-12,0,80929035,28952888,36726
OWID_OCE,2023-03-13,0,80931917,28953499,37048
OWID_OCE,2023-03-14,0,80932401,28953519,37201
OWID_OCE,2023-03-15,0,80932922,28953532,37238
OWID_OCE,2023-03-16,0,80933521,28953555,37316
OWID_OCE,2023-03-17,0,80934057,28953573,37253
OWID_OCE,2023-03-18,106,80934326,28953589,36986
OWID_OCE,2023-03-19,0,80934437,28953594,36828
OWID_OCE,2023-03-20,0,80938206,28955204,37087
OWID_OCE,2023-03-21,0,80938690,28955218,37027
OWID_OCE,2023-03-22,0,80939170,28955235,37023
OWID_OCE,2023-03-23,0,80939649,28955254,37022
OWID_OCE,2023-03-24,0,82750810,28955442,36996
OWID_OCE,2023-03-25,157,82751138,28955456,657
OWID_OCE,2023-03-26,0,82751241,28955459,432
OWID_OCE,2023-03-27,0,82751862,28955511,753
OWID_OCE,2023-03-28,0,82752335,28955519,884
OWID_OCE,2023-03-29,0,82752840,28955534,916
OWID_OCE,2023-03-30,0,82753459,28955547,1030
OWID_OCE,2023-03-31,0,82754252,28955566,1204
OWID_OCE,2023-04-01,0,82764179,28955595,10338
OWID_OCE,2023-04-02,124,82767864,28955603,4096
OWID_OCE,2023-04-03,0,82792482,28957444,19899
OWID_OCE,2023-04-04,0,82812215,28957468,19829
OWID_OCE,2023-04-05,0,82812215,28957468,96
OWID_OCE,2023-04-06,0,82812215,28957468,96
OWID_OCE,2023-04-07,0,82812215,28957468,96
OWID_OCE,2023-04-08,0,82812215,28957468,96
OWID_OCE,2023-04-09,145,82812215,28957468,96
OWID_OCE,2023-04-10,9,82812215,28957468,96
OWID_OCE,2023-04-11,0,82813010,28957780,96
OWID_OCE,2023-04-12,0,82813010,28957780,265
OWID_OCE,2023-04-13,0,82813010,28957780,265
OWID_OCE,2023-04-14,0,82813010,28957780,265
OWID_OCE,2023-04-15,0,82813010,28957780,265
OWID_OCE,2023-04-16,142,82813010,28957780,265
OWID_OCE,2023-04-17,0,82813252,28957783,265
OWID_OCE,2023-04-18,0,82813252,28957783,234
OWID_OCE,2023-04-19,0,82813252,28957783,234
OWID_OCE,2023-04-20,6,82813252,28957783,234
OWID_OCE,2023-04-21,0,82813252,28957783,234
OWID_OCE,2023-04-22,0,82813252,28957783,234
OWID_OCE,2023-04-23,139,82813252,28957783,234
OWID_OCE,2023-04-24,20,82813321,28957783,234
OWID_OCE,2023-04-25,0,82813321,28957783,231
OWID_OCE,2023-04-26,0,82813321,28957783,231
OWID_OCE,2023-04-27,0,82813321,28957783,231
OWID_OCE,2023-04-28,0,82813321,28957783,231
OWID_OCE,2023-04-29,0,82813321,28957783,231
OWID_OCE,2023-04-30,126,82813321,28957783,231
OWID_OCE,2023-05-01,0,82818309,28959949,231
OWID_OCE,2023-05-02,26,82818309,28959949,4
OWID_OCE,2023-05-03,0,82818309,28959949,4
OWID_OCE,2023-05-04,0,82818309,28959949,4
OWID_OCE,2023-05-05,0,82818309,28959949,4
OWID_OCE,2023-05-06,0,82818309,28959949,4
OWID_OCE,2023-05-07,237,82818309,28959949,4
OWID_OCE,2023-05-08,0,82818309,28959949,4
OWID_OCE,2023-05-09,0,82818337,28959949,4
OWID_OCE,2023-05-10,0,0,0,0
OWID_OCE,2023-05-11,0,0,0,0
OWID_OCE,2023-05-12,0,0,0,0
OWID_OCE,2023-05-13,0,0,0,0
OWID_OCE,2023-05-14,124,0,0,0
OWID_OCE,2023-05-15,58,0,0,0
OWID_OCE,2023-05-16,0,0,0,0
OWID_OCE,2023-05-17,0,0,0,0
OWID_OCE,2023-05-18,0,0,0,0
OWID_OCE,2023-05-19,0,0,0,0
OWID_OCE,2023-05-20,0,0,0,0
OWID_OCE,2023-05-21,114,0,0,0
OWID_OCE,2023-05-22,0,0,0,0
OWID_OCE,2023-05-23,0,0,0,0
OWID_OCE,2023-05-24,0,0,0,0
OWID_OCE,2023-05-25,0,0,0,0
OWID_OCE,2023-05-26,0,0,0,0
OWID_OCE,2023-05-27,0,0,0,0
OWID_OCE,2023-05-28,98,0,0,0
OWID_OCE,2023-05-29,0,0,0,0
OWID_OCE,2023-05-30,0,0,0,0
OWID_OCE,2023-05-31,1,0,0,0
OWID_OCE,2023-06-01,0,0,0,0
OWID_OCE,2023-06-02,0,0,0,0
OWID_OCE,2023-06-03,0,0,0,0
OWID_OCE,2023-06-04,0,0,0,0
OWID_OCE,2023-06-05,0,0,0,0
OWID_OCE,2023-06-06,0,0,0,0
OWID_OCE,2023-06-07,0,0,0,0
OWID_OCE,2023-06-08,0,0,0,0
OWID_OCE,2023-06-09,0,0,0,0
OWID_OCE,2023-06-10,0,0,0,0
OWID_OCE,2023-06-11,544,0,0,0
OWID_OCE,2023-06-12,0,0,0,0
OWID_OCE,2023-06-13,0,0,0,0
OWID_OCE,2023-06-14,0,0,0,0
OWID_OCE,2023-06-15,1,0,0,0
OWID_OCE,2023-06-16,0,0,0,0
OWID_OCE,2023-06-17,0,0,0,0
OWID_OCE,2023-06-18,0,0,0,0
OWID_OCE,2023-06-19,39,0,0,0
OWID_OCE,2023-06-20,0,0,0,0
OWID_OCE,2023-06-21,0,0,0,0
OMN,2021-12-08,0,0,0,0
OMN,2021-12-09,0,0,0,0
OMN,2021-12-10,0,0,0,0
OMN,2021-12-11,0,0,0,0
OMN,2021-12-12,0,0,0,0
OMN,2021-12-13,0,0,0,0
OMN,2021-12-14,0,0,0,0
OMN,2021-12-15,0,0,0,0
OMN,2021-12-16,0,5934585,3120714,0
OMN,2021-12-17,0,0,0,0
OMN,2021-12-18,0,0,0,0
OMN,2021-12-19,0,6046310,3121257,0
OMN,2021-12-20,0,0,0,0
OMN,2021-12-21,0,0,0,0
OMN,2021-12-22,0,0,0,0
OMN,2021-12-23,0,0,0,0
OMN,2021-12-24,0,0,0,0
OMN,2021-12-25,0,0,0,0
OMN,2021-12-26,0,6118018,3121894,0
OMN,2021-12-27,1,0,0,0
OMN,2021-12-28,0,0,0,0
OMN,2021-12-29,0,0,0,0
OMN,2021-12-30,2,0,0,0
OMN,2021-12-31,0,0,0,0
OMN,2022-01-01,0,0,0,0
OMN,2022-01-02,0,0,0,0
OMN,2022-01-03,1,0,0,0
OMN,2022-01-04,0,0,0,0
OMN,2022-01-05,0,0,0,0
OMN,2022-01-06,0,0,0,0
OMN,2022-01-07,0,0,0,0
OMN,2022-01-08,0,0,0,0
OMN,2022-01-09,0,0,0,0
OMN,2022-01-10,1,0,0,0
OMN,2022-01-11,1,0,0,0
OMN,2022-01-12,0,0,0,0
OMN,2022-01-13,0,0,0,0
OMN,2022-01-14,0,0,0,0
OMN,2022-01-15,0,0,0,0
OMN,2022-01-16,0,0,0,0
OMN,2022-01-17,3,6375600,3148894,0
OMN,2022-01-18,0,0,0,0
OMN,2022-01-19,0,0,0,0
OMN,2022-01-20,2,0,0,0
OMN,2022-01-21,1,0,0,0
OMN,2022-01-22,0,0,0,0
OMN,2022-01-23,0,0,0,0
OMN,2022-01-24,3,0,0,0
OMN,2022-01-25,1,0,0,0
OMN,2022-01-26,1,0,0,0
OMN,2022-01-27,3,0,0,0
OMN,2022-01-28,1,0,0,0
OMN,2022-01-29,0,0,0,0
OMN,2022-01-30,0,0,0,0
OMN,2022-01-31,9,6600551,3181438,0
OMN,2022-02-01,3,0,0,0
OMN,2022-02-02,2,0,0,0
OMN,2022-02-03,5,0,0,0
OMN,2022-02-04,5,0,0,0
OMN,2022-02-05,0,0,0,0
OMN,2022-02-06,0,0,0,0
OMN,2022-02-07,14,6692790,3194312,0
OMN,2022-02-08,8,0,0,0
OMN,2022-02-09,8,0,0,0
OMN,2022-02-10,2,0,0,0
OMN,2022-02-11,5,0,0,0
OMN,2022-02-12,0,0,0,0
OMN,2022-02-13,0,0,0,0
OMN,2022-02-14,13,6771544,3205004,0
OMN,2022-02-15,3,0,0,0
OMN,2022-02-16,5,0,0,0
OMN,2022-02-17,5,0,0,0
OMN,2022-02-18,4,0,0,0
OMN,2022-02-19,0,0,0,0
OMN,2022-02-20,0,0,0,0
OMN,2022-02-21,6,6822641,3212139,0
OMN,2022-02-22,3,0,0,0
OMN,2022-02-23,4,0,0,0
OMN,2022-02-24,0,0,0,0
OMN,2022-02-25,0,0,0,0
OMN,2022-02-26,0,0,0,0
OMN,2022-02-27,0,0,0,0
OMN,2022-02-28,4,6878593,3220696,0
OMN,2022-03-01,2,0,0,0
OMN,2022-03-02,0,0,0,0
OMN,2022-03-03,2,0,0,0
OMN,2022-03-04,2,0,0,0
OMN,2022-03-05,0,0,0,0
OMN,2022-03-06,0,0,0,0
OMN,2022-03-07,1,6920193,3226399,0
OMN,2022-03-08,0,0,0,0
OMN,2022-03-09,0,0,0,0
OMN,2022-03-10,0,0,0,0
OMN,2022-03-11,1,0,0,0
OMN,2022-03-12,0,0,0,0
OMN,2022-03-13,0,0,0,0
OMN,2022-03-14,0,0,0,0
OMN,2022-03-15,0,0,0,0
OMN,2022-03-16,0,0,0,0
OMN,2022-03-17,0,0,0,0
OMN,2022-03-18,0,0,0,0
OMN,2022-03-19,0,0,0,0
OMN,2022-03-20,0,0,0,0
OMN,2022-03-21,0,0,0,0
OMN,2022-03-22,0,6986946,3242461,0
OMN,2022-03-23,0,0,0,0
OMN,2022-03-24,0,0,0,0
OMN,2022-03-25,0,0,0,0
OMN,2022-03-26,0,0,0,0
OMN,2022-03-27,0,0,0,0
OMN,2022-03-28,0,7012356,3255730,0
OMN,2022-03-29,0,0,0,0
OMN,2022-03-30,0,0,0,0
OMN,2022-03-31,0,0,0,0
OMN,2022-04-01,0,0,0,0
OMN,2022-04-02,0,0,0,0
OMN,2022-04-03,0,0,0,0
OMN,2022-04-04,1,0,0,0
OMN,2022-04-05,1,0,0,0
OMN,2022-04-06,0,0,0,0
OMN,2022-04-07,1,7023686,0,0
OMN,2022-04-08,0,0,0,0
OMN,2022-04-09,0,0,0,0
OMN,2022-04-10,0,0,0,0
OMN,2022-04-11,1,0,0,0
OMN,2022-04-12,0,0,0,0
OMN,2022-04-13,2,0,0,0
OMN,2022-04-14,1,0,0,0
OMN,2022-04-15,0,7030077,0,0
OMN,2022-04-16,0,0,0,0
OMN,2022-04-17,0,0,0,0
OMN,2022-04-18,0,0,0,0
OMN,2022-04-19,0,0,0,0
OMN,2022-04-20,0,0,0,0
OMN,2022-04-21,0,0,0,0
OMN,2022-04-22,0,0,0,0
OMN,2022-04-23,0,0,0,0
OMN,2022-04-24,0,0,0,0
OMN,2022-04-25,0,0,0,0
OMN,2022-04-26,1,0,0,0
OMN,2022-04-27,0,7039789,0,0
OMN,2022-04-28,0,0,0,0
OMN,2022-04-29,0,0,0,0
OMN,2022-04-30,0,0,0,0
OMN,2022-05-01,0,0,0,0
OMN,2022-05-02,0,0,0,0
OMN,2022-05-03,0,0,0,0
OMN,2022-05-04,0,0,0,0
OMN,2022-05-05,0,0,0,0
OMN,2022-05-06,0,0,0,0
OMN,2022-05-07,0,0,0,0
OMN,2022-05-08,1,0,0,0
OMN,2022-05-09,0,0,0,0
OMN,2022-05-10,0,0,0,0
OMN,2022-05-11,0,0,0,0
OMN,2022-05-12,0,0,0,0
OMN,2022-05-13,0,0,0,0
OMN,2022-05-14,0,0,0,0
OMN,2022-05-15,0,0,0,0
OMN,2022-05-16,1,0,0,0
OMN,2022-05-17,0,0,0,0
OMN,2022-05-18,0,0,0,0
OMN,2022-05-19,0,0,0,0
OMN,2022-05-20,0,0,0,0
OMN,2022-05-21,0,0,0,0
OMN,2022-05-22,0,0,0,0
OMN,2022-05-23,0,0,0,0
OMN,2022-05-24,0,0,0,0
OMN,2022-05-25,0,0,0,0
OMN,2022-05-26,0,0,0,0
OMN,2022-05-27,0,0,0,0
OMN,2022-05-28,0,0,0,0
OMN,2022-05-29,1,0,0,0
OMN,2022-05-30,0,0,0,0
OMN,2022-05-31,0,0,0,0
OMN,2022-06-01,0,0,0,0
OMN,2022-06-02,0,0,0,0
OMN,2022-06-03,0,0,0,0
OMN,2022-06-04,0,0,0,0
OMN,2022-06-05,0,0,0,0
OMN,2022-06-06,0,0,0,0
OMN,2022-06-07,0,0,0,0
OMN,2022-06-08,0,0,0,0
OMN,2022-06-09,0,0,0,0
OMN,2022-06-10,0,0,0,0
OMN,2022-06-11,0,0,0,0
OMN,2022-06-12,0,0,0,0
OMN,2022-06-13,0,7064677,0,0
OMN,2022-06-14,0,0,0,0
OMN,2022-06-15,0,0,0,0
OMN,2022-06-16,0,0,0,0
OMN,2022-06-17,0,0,0,0
OMN,2022-06-18,0,0,0,0
OMN,2022-06-19,0,0,0,0
OMN,2022-06-20,0,7068002,0,0
OMN,2022-06-21,0,0,0,0
OMN,2022-06-22,0,0,0,0
OMN,2022-06-23,0,0,0,0
OMN,2022-06-24,0,0,0,0
OMN,2022-06-25,0,0,0,0
OMN,2022-06-26,0,0,0,0
OMN,2022-06-27,0,0,0,0
OMN,2022-06-28,0,0,0,0
OMN,2022-06-29,0,0,0,0
OMN,2022-06-30,0,0,0,0
OMN,2022-07-01,0,0,0,0
OMN,2022-07-02,0,0,0,0
OMN,2022-07-03,0,0,0,0
OMN,2022-07-04,0,0,0,0
OMN,2022-07-05,0,0,0,0
OMN,2022-07-06,0,7075878,0,0
OMN,2022-07-07,0,0,0,0
OMN,2022-07-08,0,0,0,0
OMN,2022-07-09,0,0,0,0
OMN,2022-07-10,0,0,0,0
OMN,2022-07-11,0,0,0,0
OMN,2022-07-12,0,0,0,0
OMN,2022-07-13,0,0,0,0
OMN,2022-07-14,0,0,0,0
OMN,2022-07-15,0,0,0,0
OMN,2022-07-16,0,0,0,0
OMN,2022-07-17,0,0,0,0
OMN,2022-07-18,0,0,0,0
OMN,2022-07-19,0,0,0,0
OMN,2022-07-20,0,0,0,0
OMN,2022-07-21,0,0,0,0
OMN,2022-07-22,0,0,0,0
OMN,2022-07-23,0,0,0,0
OMN,2022-07-24,0,0,0,0
OMN,2022-07-25,0,0,0,0
OMN,2022-07-26,0,0,0,0
OMN,2022-07-27,0,0,0,0
OMN,2022-07-28,0,0,0,0
OMN,2022-07-29,0,0,0,0
OMN,2022-07-30,0,0,0,0
OMN,2022-07-31,0,0,0,0
OMN,2022-08-01,0,0,0,0
OMN,2022-08-02,0,0,0,0
OMN,2022-08-03,0,0,0,0
OMN,2022-08-04,0,0,0,0
OMN,2022-08-05,0,0,0,0
OMN,2022-08-06,0,0,0,0
OMN,2022-08-07,0,0,0,0
OMN,2022-08-08,0,0,0,0
OMN,2022-08-09,0,0,0,0
OMN,2022-08-10,0,0,0,0
OMN,2022-08-11,0,0,0,0
OMN,2022-08-12,0,0,0,0
OMN,2022-08-13,0,0,0,0
OMN,2022-08-14,0,0,0,0
OMN,2022-08-15,0,0,0,0
OMN,2022-08-16,0,0,0,0
OMN,2022-08-17,0,0,0,0
OMN,2022-08-18,0,0,0,0
OMN,2022-08-19,0,0,0,0
OMN,2022-08-20,0,0,0,0
OMN,2022-08-21,0,0,0,0
OMN,2022-08-22,0,0,0,0
OMN,2022-08-23,0,0,0,0
OMN,2022-08-24,0,0,0,0
OMN,2022-08-25,0,0,0,0
OMN,2022-08-26,0,0,0,0
OMN,2022-08-27,0,0,0,0
OMN,2022-08-28,0,0,0,0
OMN,2022-08-29,0,0,0,0
OMN,2022-08-30,0,0,0,0
OMN,2022-08-31,0,0,0,0
OMN,2022-09-01,0,0,0,0
OMN,2022-09-02,0,0,0,0
OMN,2022-09-03,0,0,0,0
OMN,2022-09-04,0,0,0,0
OMN,2022-09-05,0,0,0,0
OMN,2022-09-06,0,0,0,0
OMN,2022-09-07,0,0,0,0
OMN,2022-09-08,0,0,0,0
OMN,2022-09-09,0,0,0,0
OMN,2022-09-10,0,0,0,0
OMN,2022-09-11,0,0,0,0
OMN,2022-09-12,0,0,0,0
OMN,2022-09-13,0,0,0,0
OMN,2022-09-14,0,0,0,0
OMN,2022-09-15,0,0,0,0
OMN,2022-09-16,0,0,0,0
OMN,2022-09-17,0,0,0,0
OMN,2022-09-18,0,0,0,0
OMN,2022-09-19,0,0,0,0
OMN,2022-09-20,0,0,0,0
OMN,2022-09-21,0,0,0,0
OMN,2022-09-22,0,0,0,0
OMN,2022-09-23,0,0,0,0
OMN,2022-09-24,0,0,0,0
OMN,2022-09-25,0,0,0,0
OMN,2022-09-26,0,0,0,0
OMN,2022-09-27,0,0,0,0
OMN,2022-09-28,0,0,0,0
OMN,2022-09-29,0,0,0,0
OMN,2022-09-30,0,0,0,0
OMN,2022-10-01,0,0,0,0
OMN,2022-10-02,0,0,0,0
OMN,2022-10-03,0,0,0,0
OMN,2022-10-04,0,0,0,0
OMN,2022-10-05,0,0,0,0
OMN,2022-10-06,0,0,0,0
OMN,2022-10-07,0,0,0,0
OMN,2022-10-08,0,0,0,0
OMN,2022-10-09,0,7084586,0,0
OMN,2022-10-10,0,0,0,0
OMN,2022-10-11,0,0,0,0
OMN,2022-10-12,0,0,0,0
OMN,2022-10-13,0,0,0,0
OMN,2022-10-14,0,0,0,0
OMN,2022-10-15,0,0,0,0
OMN,2022-10-16,0,0,0,0
OMN,2022-10-17,0,0,0,0
OMN,2022-10-18,0,0,0,0
OMN,2022-10-19,0,0,0,0
OMN,2022-10-20,0,0,0,0
OMN,2022-10-21,0,0,0,0
OMN,2022-10-22,0,0,0,0
OMN,2022-10-23,0,0,0,0
OMN,2022-10-24,0,0,0,0
OMN,2022-10-25,0,7086050,3257365,0
OMN,2022-10-26,0,0,0,0
OMN,2022-10-27,0,0,0,0
OMN,2022-10-28,0,0,0,0
OMN,2022-10-29,0,0,0,0
OMN,2022-10-30,0,0,0,0
OMN,2022-10-31,0,0,0,0
OMN,2022-11-01,0,0,0,0
OMN,2022-11-02,0,0,0,0
OMN,2022-11-03,0,0,0,0
OMN,2022-11-04,0,0,0,0
OMN,2022-11-05,0,0,0,0
OMN,2022-11-06,0,0,0,0
OMN,2022-11-07,0,0,0,0
OMN,2022-11-08,0,0,0,0
OMN,2022-11-09,0,0,0,0
OMN,2022-11-10,0,0,0,0
OMN,2022-11-11,0,0,0,0
OMN,2022-11-12,0,0,0,0
OMN,2022-11-13,0,0,0,0
OMN,2022-11-14,0,0,0,0
OMN,2022-11-15,0,0,0,0
OMN,2022-11-16,0,0,0,0
OMN,2022-11-17,0,0,0,0
OMN,2022-11-18,0,0,0,0
OMN,2022-11-19,0,0,0,0
OMN,2022-11-20,0,0,0,0
OMN,2022-11-21,0,0,0,0
OMN,2022-11-22,0,0,0,0
OMN,2022-11-23,0,0,0,0
OMN,2022-11-24,0,0,0,0
OMN,2022-11-25,0,0,0,0
OMN,2022-11-26,0,0,0,0
OMN,2022-11-27,0,0,0,0
OMN,2022-11-28,0,0,0,0
OMN,2022-11-29,0,0,0,0
OMN,2022-11-30,0,0,0,0
OMN,2022-12-01,0,0,0,0
OMN,2022-12-02,0,0,0,0
OMN,2022-12-03,0,0,0,0
OMN,2022-12-04,0,0,0,0
OMN,2022-12-05,0,0,0,0
OMN,2022-12-06,0,0,0,0
OMN,2022-12-07,0,0,0,0
OMN,2022-12-08,0,0,0,0
OMN,2022-12-09,0,0,0,0
OMN,2022-12-10,0,0,0,0
OMN,2022-12-11,0,0,0,0
OMN,2022-12-12,0,0,0,0
OMN,2022-12-13,0,0,0,0
OMN,2022-12-14,0,0,0,0
OMN,2022-12-15,0,0,0,0
OMN,2022-12-16,0,0,0,0
OMN,2022-12-17,0,0,0,0
OMN,2022-12-18,0,0,0,0
OMN,2022-12-19,0,0,0,0
OMN,2022-12-20,0,0,0,0
OMN,2022-12-21,0,0,0,0
OMN,2022-12-22,0,0,0,0
OMN,2022-12-23,0,0,0,0
OMN,2022-12-24,0,0,0,0
OMN,2022-12-25,0,0,0,0
OMN,2022-12-26,0,0,0,0
OMN,2022-12-27,0,0,0,0
OMN,2022-12-28,0,0,0,0
OMN,2022-12-29,0,0,0,0
OMN,2022-12-30,0,0,0,0
OMN,2022-12-31,0,0,0,0
OMN,2023-01-01,0,0,0,0
OMN,2023-01-02,0,0,0,0
OMN,2023-01-03,0,0,0,0
OMN,2023-01-04,0,0,0,0
OMN,2023-01-05,0,0,0,0
OMN,2023-01-06,0,0,0,0
OMN,2023-01-07,0,0,0,0
OMN,2023-01-08,0,0,0,0
OMN,2023-01-09,0,0,0,0
OMN,2023-01-10,0,0,0,0
OMN,2023-01-11,0,0,0,0
OMN,2023-01-12,0,0,0,0
OMN,2023-01-13,0,0,0,0
OMN,2023-01-14,0,0,0,0
OMN,2023-01-15,0,0,0,0
OMN,2023-01-16,0,0,0,0
OMN,2023-01-17,0,0,0,0
OMN,2023-01-18,0,0,0,0
OMN,2023-01-19,0,0,0,0
OMN,2023-01-20,0,0,0,0
OMN,2023-01-21,0,0,0,0
OMN,2023-01-22,0,0,0,0
OMN,2023-01-23,0,0,0,0
OMN,2023-01-24,0,0,0,0
OMN,2023-01-25,0,0,0,0
OMN,2023-01-26,0,0,0,0
OMN,2023-01-27,0,0,0,0
OMN,2023-01-28,0,0,0,0
OMN,2023-01-29,0,0,0,0
OMN,2023-01-30,0,0,0,0
OMN,2023-01-31,0,0,0,0
OMN,2023-02-01,0,0,0,0
OMN,2023-02-02,0,0,0,0
OMN,2023-02-03,0,0,0,0
OMN,2023-02-04,0,0,0,0
OMN,2023-02-05,0,0,0,0
OMN,2023-02-06,0,0,0,0
OMN,2023-02-07,0,0,0,0
OMN,2023-02-08,0,0,0,0
OMN,2023-02-09,0,0,0,0
OMN,2023-02-10,0,0,0,0
OMN,2023-02-11,0,0,0,0
OMN,2023-02-12,0,0,0,0
OMN,2023-02-13,0,0,0,0
OMN,2023-02-14,0,0,0,0
OMN,2023-02-15,0,0,0,0
OMN,2023-02-16,0,0,0,0
OMN,2023-02-17,0,0,0,0
OMN,2023-02-18,0,0,0,0
OMN,2023-02-19,0,0,0,0
OMN,2023-02-20,0,0,0,0
OMN,2023-02-21,0,0,0,0
OMN,2023-02-22,0,0,0,0
OMN,2023-02-23,0,0,0,0
OMN,2023-02-24,0,0,0,0
OMN,2023-02-25,0,0,0,0
OMN,2023-02-26,0,0,0,0
OMN,2023-02-27,0,0,0,0
OMN,2023-02-28,0,0,0,0
OMN,2023-03-01,0,0,0,0
OMN,2023-03-02,0,0,0,0
OMN,2023-03-03,0,0,0,0
OMN,2023-03-04,0,0,0,0
OMN,2023-03-05,0,0,0,0
OMN,2023-03-06,0,0,0,0
OMN,2023-03-07,0,0,0,0
OMN,2023-03-08,0,0,0,0
OMN,2023-03-09,0,0,0,0
OMN,2023-03-10,0,0,0,0
OMN,2023-03-11,0,0,0,0
OMN,2023-03-12,0,0,0,0
OMN,2023-03-13,0,0,0,0
OMN,2023-03-14,0,0,0,0
OMN,2023-03-15,0,0,0,0
OMN,2023-03-16,0,0,0,0
OMN,2023-03-17,0,0,0,0
OMN,2023-03-18,0,0,0,0
OMN,2023-03-19,0,0,0,0
OMN,2023-03-20,0,0,0,0
OMN,2023-03-21,0,0,0,0
OMN,2023-03-22,0,0,0,0
OMN,2023-03-23,0,0,0,0
OMN,2023-03-24,0,0,0,0
OMN,2023-03-25,0,0,0,0
OMN,2023-03-26,0,0,0,0
OMN,2023-03-27,0,0,0,0
OMN,2023-03-28,0,0,0,0
OMN,2023-03-29,0,0,0,0
OMN,2023-03-30,0,0,0,0
OMN,2023-03-31,0,0,0,0
OMN,2023-04-01,0,0,0,0
OMN,2023-04-02,0,0,0,0
OMN,2023-04-03,0,0,0,0
